    Structural element	 Node	Local number	                 X [m]	                 Y [m]	              N [kN/m]	          N_min [kN/m]	         N_max [kN/m]	              Q [kN/m]	          Q_min [kN/m]	         Q_max [kN/m]	            M [kN m/m]	        M_min [kN m/m]	       M_max [kN m/m]
           Plate\_2\_9	10492	           1	 7,50000000000000E+000	-6,00000000000000E+000	-1,47664415547536E+002	-1,47664415547536E+002	7,13638599585845E+001	 2,77378762637231E+001	-8,98614993752553E+001	7,27997492030073E+001	-2,34889752880946E+002	-2,34889752880946E+002	1,93785081136870E+002
 Element 34-56 (Plate)	10136	           2	 7,50000000000000E+000	-6,25000000000000E+000	-1,48954570568524E+002	-1,48954570568524E+002	7,84879232877575E+001	 4,88998654118674E+001	-8,93226223579763E+001	7,65097925925923E+001	-2,25325267963266E+002	-2,25325267963266E+002	1,97972678956106E+002
                (ERSS)	10137	           3	 7,50000000000000E+000	-6,50000000000000E+000	-1,50259103038170E+002	-1,50259103038170E+002	8,58387218358267E+001	 7,06568760465115E+001	-9,00412745670602E+001	8,78443652095985E+001	-2,10388373664798E+002	-2,10388373664798E+002	1,98946841986683E+002
                      	10138	           4	 7,50000000000000E+000	-6,75000000000000E+000	-1,51587315869659E+002	-1,51587315869659E+002	9,17411616399180E+001	 9,30110405105701E+001	-9,10258959456482E+001	1,04344852018362E+002	-1,89938929199392E+002	-1,89938929199392E+002	1,93783691649207E+002
                      	10135	           5	 7,50000000000000E+000	-7,00000000000000E+000	-1,52948511976175E+002	-1,52948511976175E+002	9,58539526130850E+001	 1,15964491146958E+002	-9,41821799523498E+001	1,22734584123995E+002	-1,63834827254001E+002	-1,63834827254001E+002	1,82691290262182E+002
          Plate\_1\_10	 1868	           1	-7,50000000000000E+000	-7,00000000000000E+000	-1,53949709848962E+002	-1,53949709848962E+002	9,96811208689658E+001	-1,18345874731392E+002	-1,18345874731392E+002	9,91130139783857E+001	 1,59773175899656E+002	-1,86539057159427E+002	1,59773175899656E+002
 Element 35-57 (Plate)	 1871	           2	-7,50000000000000E+000	-7,38750000000000E+000	-1,47622828894086E+002	-1,47622828894086E+002	1,06718815116202E+002	-1,38629928417172E+002	-1,38629928417172E+002	9,65671265958082E+001	 1,09577161733997E+002	-1,71187692743482E+002	1,09577161733997E+002
                (ERSS)	 1870	           3	-7,50000000000000E+000	-7,77500000000000E+000	-1,37548113731713E+002	-1,37548113731713E+002	1,16750018485196E+002	-1,50045740576276E+002	-1,50045740576276E+002	1,02125442808448E+002	 5,35675731533539E+001	-1,59042029460966E+002	5,35675731533539E+001
                      	 1869	           4	-7,50000000000000E+000	-8,16250000000000E+000	-1,25626611709647E+002	-1,25626611709647E+002	1,19581002706095E+002	-1,56599323402585E+002	-1,56599323402585E+002	9,52910349727621E+001	-6,10746167777433E+000	-1,59724666985468E+002	5,15326289732548E+000
                      	 1888	           5	-7,50000000000000E+000	-8,55000000000000E+000	-1,13759370175696E+002	-1,13759370175696E+002	1,15343784521667E+002	-1,62296689089979E+002	-1,62296689089979E+002	8,13635472653509E+001	-6,77740868959284E+001	-1,66070544404705E+002	4,81712349725052E+000
          Plate\_2\_10	10135	           1	 7,50000000000000E+000	-7,00000000000000E+000	-1,51708183146908E+002	-1,51708183146908E+002	9,86633330176983E+001	 1,13339545595093E+002	-9,91939173177795E+001	1,19789403187213E+002	-1,63834827254001E+002	-1,63834827254001E+002	1,82691290262182E+002
 Element 38-60 (Plate)	10118	           2	 7,50000000000000E+000	-7,38750000000000E+000	-1,45121141102668E+002	-1,45121141102668E+002	1,08596505471093E+002	 1,33062171417793E+002	-9,73753698587005E+001	1,33062171417793E+002	-1,15826656750674E+002	-1,15826656750674E+002	1,68302551935827E+002
                (ERSS)	10119	           3	 7,50000000000000E+000	-7,77500000000000E+000	-1,35732227026013E+002	-1,35732227026013E+002	1,17770285619989E+002	 1,45863393833846E+002	-1,01362400031394E+002	1,45863393833846E+002	-6,16414639582328E+001	-6,16414639582328E+001	1,58843284400556E+002
                      	10120	           4	 7,50000000000000E+000	-8,16250000000000E+000	-1,24345858361213E+002	-1,24345858361213E+002	1,19825278587582E+002	 1,53439391850937E+002	-9,42107046302636E+001	1,53439391850937E+002	-3,43096279696181E+000	-5,06125886751193E+000	1,53192464144511E+002
                      	10285	           5	 7,50000000000000E+000	-8,55000000000000E+000	-1,11766452552540E+002	-1,11766452552540E+002	1,15495143337681E+002	 1,57486344476751E+002	-8,01831691873213E+001	1,57486344476751E+002	 5,68547531001653E+001	-4,73510864442921E+000	1,68398596349932E+002
          Plate\_1\_11	 1888	           1	-7,50000000000000E+000	-8,55000000000000E+000	-1,11565107085801E+002	-1,11565107085801E+002	1,17269508616524E+002	-1,57610508710150E+002	-1,57610508710150E+002	8,18760271926384E+001	-6,77740868959284E+001	-1,66070544404705E+002	4,81712349725056E+000
 Element 40-71 (Plate)	 1891	           2	-7,50000000000000E+000	-8,72500000000000E+000	-1,05391768806959E+002	-1,05391768806959E+002	1,16448606644791E+002	-1,58124068860469E+002	-1,58124068860469E+002	7,78975431931376E+001	-9,54799060023523E+001	-1,74918404786811E+002	4,27102844866605E+000
                (ERSS)	 1890	           3	-7,50000000000000E+000	-8,90000000000000E+000	-9,66990982693633E+001	-9,66990982693633E+001	1,15524505450205E+002	-1,53091893366858E+002	-1,53091893366858E+002	7,55197346303934E+001	-1,22790659535780E+002	-1,86116198703231E+002	3,60289631769160E+000
                      	 1889	           4	-7,50000000000000E+000	-9,07500000000000E+000	-8,56343765104786E+001	-8,56343765104786E+001	1,14501595262573E+002	-1,42818850257535E+002	-1,42818850257535E+002	7,52568536193603E+001	-1,48768899163514E+002	-1,98617782957106E+002	2,71693658263533E+000
                      	 1908	           5	-7,50000000000000E+000	-9,25000000000000E+000	-7,23448845677702E+001	-7,23448845677702E+001	1,13384266311700E+002	-1,27609807560716E+002	-1,27609807560716E+002	7,46280252233169E+001	-1,72492999468029E+002	-2,11677926199540E+002	1,59811594475267E+000
          Plate\_2\_11	10285	           1	 7,50000000000000E+000	-8,55000000000000E+000	-1,13462415482189E+002	-1,13462415482189E+002	1,17323309642236E+002	 1,61663118190586E+002	-8,16974612075419E+001	1,61663118190586E+002	 5,68547531001653E+001	-4,73510864442901E+000	1,68398596349932E+002
 Element 41-72 (Plate)	10286	           2	 7,50000000000000E+000	-8,72500000000000E+000	-1,07472332975721E+002	-1,07472332975721E+002	1,16447667591736E+002	 1,61028557529428E+002	-7,78890147700285E+001	1,61028557529428E+002	 8,52025512643622E+001	-4,20605498843715E+000	1,71895960559638E+002
                (ERSS)	10287	           3	 7,50000000000000E+000	-8,90000000000000E+000	-9,81838261900497E+001	-9,81838261900497E+001	1,15476278230088E+002	 1,53910368365612E+002	-7,64462375811863E+001	1,53910368365612E+002	 1,12819957787179E+002	-3,53878116261400E+000	1,78953369603298E+002
                      	10288	           4	 7,50000000000000E+000	-9,07500000000000E+000	-8,64148429293137E+001	-8,64148429293137E+001	1,14414091313685E+002	 1,41924268633287E+002	-7,47245788365665E+001	1,41924268633287E+002	 1,38799821002700E+002	-2,67036849653002E+000	1,94580774889221E+002
                      	10525	           5	 7,50000000000000E+000	-9,25000000000000E+000	-7,29833309976500E+001	-7,29833309976500E+001	1,13266056598924E+002	 1,26685976266604E+002	-7,21494546722390E+001	1,26685976266604E+002	 1,62320621634349E+002	-1,56902268029040E+000	2,07910446789805E+002
          Plate\_1\_12	 1908	           1	-7,50000000000000E+000	-9,25000000000000E+000	-7,40062349862523E+001	-7,40062349862523E+001	1,13391359626263E+002	-1,30741763387311E+002	-1,30741763387311E+002	7,48432800239556E+001	-1,72492999468029E+002	-2,11677926199540E+002	1,59811594475273E+000
 Element 42-73 (Plate)	 1911	           2	-7,50000000000000E+000	-9,37500000000000E+000	-6,30262735853468E+001	-6,30262735853468E+001	1,12551520917759E+002	-1,17015438184322E+002	-1,17015438184322E+002	7,47569544994420E+001	-1,87983133119535E+002	-2,19741929696281E+002	7,10903663670727E-001
                (ERSS)	 1910	           3	-7,50000000000000E+000	-9,50000000000000E+000	-5,26030729493900E+001	-5,26030729493900E+001	1,11681623214112E+002	-1,02439371142256E+002	-1,02439371142256E+002	7,59470344142221E+001	-2,01710939690701E+002	-2,26067761270838E+002	0,00000000000000E+000
                      	 1909	           4	-7,50000000000000E+000	-9,62500000000000E+000	-4,25904248255846E+001	-5,07980873860254E+001	1,10783336681004E+002	-8,69967392021101E+001	-8,69967392021101E+001	7,79846113872855E+001	-2,13562807106843E+002	-2,30475144777759E+002	0,00000000000000E+000
                      	 2249	           5	-7,50000000000000E+000	-9,75000000000000E+000	-3,28421209611331E+001	-5,07998541359771E+001	1,09858331484115E+002	-7,06707193048801E+001	-7,06707193048801E+001	8,15646050579758E+001	-2,23423868508887E+002	-2,33225382482652E+002	0,00000000000000E+000
          Plate\_2\_12	10525	           1	 7,50000000000000E+000	-9,25000000000000E+000	-7,57453255584618E+001	-7,57453255584618E+001	1,13273237665146E+002	 1,27520533033418E+002	-7,27689078214263E+001	1,27520533033418E+002	 1,62320621634349E+002	-1,56902268029029E+000	2,07910446789805E+002
 Element 43-74 (Plate)	10526	           2	 7,50000000000000E+000	-9,37500000000000E+000	-6,75201962384169E+001	-6,75201962384169E+001	1,12417114355140E+002	 1,17651838944127E+002	-7,21234326319954E+001	1,17651838944127E+002	 1,77687500639787E+002	-6,80145137994751E-001	2,15368344105123E+002
                (ERSS)	10527	           3	 7,50000000000000E+000	-9,50000000000000E+000	-5,83232216543544E+001	-5,83232216543544E+001	1,11534589937972E+002	 1,04153447344550E+002	-7,54407112428196E+001	1,04153447344550E+002	 1,91575640107885E+002	 0,00000000000000E+000	2,20965125027327E+002
                      	10528	           4	 7,50000000000000E+000	-9,62500000000000E+000	-4,87571741381700E+001	-5,07950024691578E+001	1,10627318057381E+002	 8,78823525847221E+001	-7,90612650511014E+001	8,78823525847221E+001	 2,03616413014472E+002	 0,00000000000000E+000	2,24949701568659E+002
                      	10548	           5	 7,50000000000000E+000	-9,75000000000000E+000	-3,94248260217594E+001	-5,07962939303955E+001	1,09696952357104E+002	 6,96955490146795E+001	-8,02125977954567E+001	6,96955490146795E+001	 2,13473233900784E+002	 0,00000000000000E+000	2,26728614120705E+002
          Plate\_1\_13	 2249	           1	-7,50000000000000E+000	-9,75000000000000E+000	-3,29192144805905E+001	-5,07998825479729E+001	1,09860898149303E+002	-7,09449231966883E+001	-7,09449231966883E+001	8,14265224357124E+001	-2,23423868508887E+002	-2,33225382482652E+002	0,00000000000000E+000
 Element 44-75 (Plate)	 2248	           2	-7,50000000000000E+000	-9,81250000000000E+000	-2,84776611768074E+001	-5,07956439640440E+001	1,09392328651284E+002	-6,55334732315793E+001	-6,55334732315793E+001	8,31749531587568E+001	-2,27686026668111E+002	-2,34090033852744E+002	5,62954593507726E-008
                (ERSS)	 2247	           3	-7,50000000000000E+000	-9,87500000000000E+000	-2,45208031123890E+001	-5,07881814690139E+001	1,08921276057643E+002	-6,11390834311103E+001	-6,11390834311103E+001	8,48192535860156E+001	-2,31634349502503E+002	-2,34506900449841E+002	2,11044329838695E-007
                      	 2246	           4	-7,50000000000000E+000	-9,93750000000000E+000	-2,13441664884478E+001	-5,07775257312205E+001	1,08448459973797E+002	-5,84049856880189E+001	-5,84049856880189E+001	8,59859367879633E+001	-2,35364749123918E+002	-2,35364749123918E+002	3,50992976197873E-007
                      	 2270	           5	-7,50000000000000E+000	-1,00000000000000E+001	-1,92432775060966E+001	-5,07637074190015E+001	1,07974600005162E+002	-5,79744118950427E+001	-5,79744118950427E+001	8,66548291272545E+001	-2,38985317889136E+002	-2,38985317889136E+002	4,72108762623114E-007
          Plate\_2\_13	10548	           1	 7,50000000000000E+000	-9,75000000000000E+000	-3,96929495877399E+001	-5,07963154971048E+001	1,09699597265509E+002	 7,03359916911661E+001	-8,08931962740169E+001	7,03359916911661E+001	 2,13473233900784E+002	 0,00000000000000E+000	2,26728614120705E+002
 Element 45-76 (Plate)	10544	           2	 7,50000000000000E+000	-9,81250000000000E+000	-3,48914611734790E+001	-5,07918056591944E+001	1,09229394766796E+002	 6,42554254515385E+001	-8,17795871662659E+001	6,42554254515385E+001	 2,17668669824972E+002	-9,27154991722629E-008	2,26635553578647E+002
                (ERSS)	10545	           3	 7,50000000000000E+000	-9,87500000000000E+000	-3,11043575687807E+001	-5,07840814438118E+001	1,08757414402578E+002	 6,04228707221375E+001	-8,26368007241192E+001	6,04228707221375E+001	 2,21550523277801E+002	-2,48518375924131E-007	2,26174104787997E+002
                      	10546	           4	 7,50000000000000E+000	-9,93750000000000E+000	-2,85143282856395E+001	-5,07731782856305E+001	1,08284401800490E+002	 5,92273118587529E+001	-8,30186545124621E+001	5,92273118587529E+001	 2,25278182050401E+002	-3,89418135583888E-007	2,28400459169156E+002
                      	10547	           5	 7,50000000000000E+000	-1,00000000000000E+001	-2,73040628360498E+001	-5,07591316193241E+001	1,07811102588166E+002	 6,10577332171745E+001	-8,27618712736407E+001	6,10577332171745E+001	 2,29018392411460E+002	-5,11446390140980E-007	2,30720089226045E+002
          Plate\_1\_14	 2270	           1	-7,50000000000000E+000	-1,00000000000000E+001	-1,84608758549277E+001	-5,07634344144461E+001	1,07974583361516E+002	-5,71281895465342E+001	-5,71281895465342E+001	8,65281696365657E+001	-2,38985317889136E+002	-2,38985317889136E+002	4,72108746906340E-007
 Element 46-77 (Plate)	 2273	           2	-7,50000000000000E+000	-1,00625000000000E+001	-1,19675009782195E+001	-5,06555348254962E+001	1,07251881127427E+002	-4,03145350159456E+001	-4,05298181389212E+001	9,19815759985261E+001	-2,42018164759250E+002	-2,42018164759250E+002	5,62084935193748E-007
                (ERSS)	 2272	           3	-7,50000000000000E+000	-1,01250000000000E+001	-5,89256770851881E+000	-5,05467726315083E+001	1,06527048649561E+002	-2,67194311768610E+001	-2,73239631024260E+001	9,68846368704075E+001	-2,44087999293201E+002	-2,44087999293201E+002	6,17274029387363E-007
                      	 2271	           4	-7,50000000000000E+000	-1,01875000000000E+001	-3,77142505272435E-001	-5,04371007968078E+001	1,05800405407894E+002	-1,72931839516217E+001	-1,80382872638245E+001	1,01147651394131E+002	-2,45445669994182E+002	-2,45445669994182E+002	6,43653234948538E-007
                      	 3220	           5	-7,50000000000000E+000	-1,02500000000000E+001	 4,43770817207287E+000	-5,03264722857198E+001	1,05072270882403E+002	-1,29860992625691E+001	-1,35927103324425E+001	1,05423120916151E+002	-2,46359892665935E+002	-2,46359892665935E+002	6,47111919054171E-007
          Plate\_2\_14	10547	           1	 7,50000000000000E+000	-1,00000000000000E+001	-2,62738818141500E+001	-5,07588674428973E+001	1,07810804956821E+002	 5,99749301666987E+001	-8,25453792488241E+001	5,99749301666987E+001	 2,29018392411460E+002	-5,11446369334215E-007	2,30720089226045E+002
 Element 47-78 (Plate)	10330	           2	 7,50000000000000E+000	-1,00625000000000E+001	-2,08028426611549E+001	-5,06505281970099E+001	1,07089480715737E+002	 4,34525397247474E+001	-8,67128522381004E+001	4,34525397247474E+001	 2,32233611622420E+002	-6,01957806521380E-007	2,32849260488800E+002
                (ERSS)	10331	           3	 7,50000000000000E+000	-1,01250000000000E+001	-1,56875076906419E+001	-5,05413313190153E+001	1,06366744601024E+002	 3,05724521903496E+001	-9,12962126267336E+001	3,05724521903496E+001	 2,34523765584350E+002	-6,57343943128145E-007	2,34523765584350E+002
                      	10332	           4	 7,50000000000000E+000	-1,01875000000000E+001	-1,07528203592931E+001	-5,04312302399391E+001	1,05642901613245E+002	 2,18374412576635E+001	-9,62281402472707E+001	2,18374412576635E+001	 2,36142360641789E+002	-6,83631953612844E-007	2,36142360641789E+002
                      	10643	           5	 7,50000000000000E+000	-1,02500000000000E+001	-5,82372412379055E+000	-5,03201783908070E+001	1,04918256752962E+002	 1,77502806208473E+001	-1,02604794640694E+002	1,77502806208473E+001	 2,37352259633647E+002	-6,86759466895686E-007	2,37352259633647E+002
          Plate\_1\_15	 3220	           1	-7,50000000000000E+000	-1,02500000000000E+001	 2,89143726371200E+000	-5,03260448249191E+001	1,05071890723488E+002	-1,48130965680109E+001	-1,54404979166798E+001	1,05739322681905E+002	-2,46359892665935E+002	-2,46359892665935E+002	6,47111922285002E-007
 Element 48-79 (Plate)	 3223	           2	-7,50000000000000E+000	-1,03471228822834E+001	 1,00118104295092E+001	-5,01512108746946E+001	1,03934635139436E+002	-6,39406818787822E+000	-6,93214359382186E+000	1,12948195751678E+002	-2,47396113081359E+002	-2,47396113081359E+002	6,16365864602968E-007
                (ERSS)	 3222	           3	-7,50000000000000E+000	-1,04442457645668E+001	 1,69837466136945E+001	-4,99719735546884E+001	1,02791565930791E+002	 3,98617525635850E+000	-7,87330803958132E-007	1,20533373807159E+002	-2,47544308657039E+002	-2,47544308657039E+002	5,53129024803450E-007
                      	 3221	           4	-7,50000000000000E+000	-1,05413686468502E+001	 2,46889861784756E+001	-4,97883702884822E+001	1,01643647909098E+002	 1,74522340850834E+001	-9,84013952838256E-007	1,27945043114256E+002	-2,46521789127446E+002	-2,46521789127446E+002	4,66328763956901E-007
                      	 3366	           5	-7,50000000000000E+000	-1,06384915291337E+001	 3,40092694860599E+001	-4,96004384996574E+001	1,00491845885900E+002	 3,51287086186806E+001	-1,09553315312236E-006	1,34495563451259E+002	-2,44012194931660E+002	-2,44012194931660E+002	3,64721626271801E-007
          Plate\_1\_15	 3366	           1	-7,50000000000000E+000	-1,06384915291337E+001	 3,32971344869879E+001	-4,96000280319705E+001	1,00492038310773E+002	 3,41072198689571E+001	-1,10766816951723E-006	1,34657984054603E+002	-2,44012194931660E+002	-2,44012194931660E+002	3,64721617660164E-007
 Element 48-80 (Plate)	 3369	           2	-7,50000000000000E+000	-1,07419313894903E+001	 4,18393419712616E+001	-4,93942175160037E+001	9,92617804994211E+001	 5,56066596485787E+001	-1,17069004029311E-006	1,38950873666827E+002	-2,39331444078152E+002	-2,39331444078152E+002	2,46547241159323E-007
                (ERSS)	 3368	           3	-7,50000000000000E+000	-1,08453712498470E+001	 5,02907320759349E+001	-4,91817544536956E+001	9,80289244945641E+001	 7,32417046712894E+001	-1,19398043909448E-006	1,40982677664690E+002	-2,32646775541237E+002	-2,32646775541237E+002	1,23914317435005E-007
                      	 3367	           4	-7,50000000000000E+000	-1,09488111102037E+001	 5,84475930584261E+001	-4,89627147574888E+001	9,67945388651228E+001	 8,80046906965385E+001	-1,18018548375256E-006	1,40729503964827E+002	-2,24274694049151E+002	-2,24274694049151E+002	7,57834421588063E-010
                      	 4246	           5	-7,50000000000000E+000	-1,10522509705603E+001	 6,61062131761537E+001	-4,87371743398263E+001	9,60096559689284E+001	 1,00887953483776E+002	-1,13195129209857E-006	1,40276283857684E+002	-2,14499870386314E+002	-2,14499870386314E+002	0,00000000000000E+000
          Plate\_1\_15	 4246	           1	-7,50000000000000E+000	-1,10522509705603E+001	 6,61776686605940E+001	-4,87367710592088E+001	9,60124205524597E+001	 1,02024408682501E+002	-1,13778471946241E-006	1,40566462925928E+002	-2,14499870386314E+002	-2,14499870386314E+002	0,00000000000000E+000
 Element 48-81 (Plate)	 4247	           2	-7,50000000000000E+000	-1,11624186721261E+001	 7,19856634697454E+001	-4,84885971871984E+001	9,53621707833331E+001	 1,14865417996752E+002	-1,06673784883847E-006	1,37812796665680E+002	-2,02536570730751E+002	-2,02536570730751E+002	0,00000000000000E+000
                (ERSS)	 4248	           3	-7,50000000000000E+000	-1,12725863736919E+001	 7,80780187763418E+001	-4,82313808316093E+001	9,46722255032056E+001	 1,25878983599362E+002	-9,84522831691496E-007	1,37804073316355E+002	-1,89259195062555E+002	-1,89259195062555E+002	0,00000000000000E+000
                      	 4249	           4	-7,50000000000000E+000	-1,13827540752577E+001	 8,44350467420576E+001	-4,79652311481570E+001	9,39813238452141E+001	 1,35312593998631E+002	-8,92514570339153E-007	1,40135050325686E+002	-1,74852553003408E+002	-1,74852553003408E+002	0,00000000000000E+000
                      	 4288	           5	-7,50000000000000E+000	-1,14929217768235E+001	 9,10370595285673E+001	-4,76902572925567E+001	9,57609738532660E+001	 1,43413737702860E+002	-7,92087967099120E-007	1,44477125941873E+002	-1,59492775518587E+002	-1,59492775518587E+002	0,00000000000000E+000
          Plate\_1\_15	 4288	           1	-7,50000000000000E+000	-1,14929217768235E+001	 9,08536916662491E+001	-4,76898244448246E+001	9,58989011392516E+001	 1,43084100822993E+002	-7,94687712705919E-007	1,44072612360839E+002	-1,59492775518587E+002	-1,59492775518587E+002	0,00000000000000E+000
 Element 48-82 (Plate)	 4289	           2	-7,50000000000000E+000	-1,16102549057202E+001	 9,49923294394510E+001	-4,73864331001280E+001	9,71581865364045E+001	 1,45196263331794E+002	-6,87380745092450E-007	1,45196263331794E+002	-1,42536008260513E+002	-1,42536008260513E+002	0,00000000000000E+000
                (ERSS)	 4290	           3	-7,50000000000000E+000	-1,17275880346170E+001	 9,71515893734837E+001	-4,70712726116873E+001	9,79811713922944E+001	 1,42827371800571E+002	-5,83208735999295E-007	1,42827371800571E+002	-1,25598449003268E+002	-1,25598449003268E+002	0,00000000000000E+000
                      	 4291	           4	-7,50000000000000E+000	-1,18449211635137E+001	 9,76562119635316E+001	-4,67444896847617E+001	9,81568889383165E+001	 1,36422650771153E+002	-4,82777959859185E-007	1,36422650771153E+002	-1,09169257986224E+002	-1,09169257986224E+002	3,31943629075671E-003
                      	 5306	           5	-7,50000000000000E+000	-1,19622542924104E+001	 9,68309377047791E+001	-4,64062310246102E+001	9,79336981458290E+001	 1,26427324785368E+002	-3,86694691104851E-007	1,26427324785368E+002	-9,37218417975087E+001	-9,37218417975087E+001	5,15387346639858E-001
          Plate\_1\_15	 5306	           1	-7,50000000000000E+000	-1,19622542924104E+001	 9,72813276751157E+001	-4,64057360729653E+001	9,80337882025750E+001	 1,27167648147331E+002	-3,87424792118680E-007	1,27167648147331E+002	-9,37218417975087E+001	-9,37218417975087E+001	5,15387346639976E-001
 Element 48-83 (Plate)	 5307	           2	-7,50000000000000E+000	-1,20872188958380E+001	 9,70784709694750E+001	-4,60319511798237E+001	9,82807565632408E+001	 1,15336569074970E+002	-2,93144765098227E-007	1,15336569074970E+002	-7,85685689716826E+001	-7,85685689716826E+001	1,02543469145043E+000
                (ERSS)	 5308	           3	-7,50000000000000E+000	-1,22121834992655E+001	 9,70828616092318E+001	-4,56431569011294E+001	9,86253886440961E+001	 1,03250510549088E+002	-2,07447373632377E-007	1,03250510549088E+002	-6,49081504732901E+001	-6,49081504732901E+001	1,54535617958871E+000
                      	 5309	           4	-7,50000000000000E+000	-1,23371481026931E+001	 9,73215088880042E+001	-4,52395411751500E+001	9,89828552708223E+001	 9,10691152188190E+001	-1,30441690259123E-007	9,10691152188190E+001	-5,27612560455641E+001	-5,27612560455641E+001	1,97007527957197E+000
                      	 5336	           5	-7,50000000000000E+000	-1,24621127061207E+001	 9,78214220994107E+001	-4,48212919401532E+001	9,92849890674148E+001	 7,89520257332964E+001	-6,22367875164637E-008	7,89520257332964E+001	-4,21429710881521E+001	-4,21429710881521E+001	2,36892807148107E+000
          Plate\_1\_15	 5336	           1	-7,50000000000000E+000	-1,24621127061207E+001	 9,77660780050865E+001	-4,48206898532977E+001	9,92566411299093E+001	 7,91401846216092E+001	-6,19963142533444E-008	7,91401846216092E+001	-4,21429710881521E+001	-4,21429710881521E+001	2,36892807148100E+000
 Element 48-84 (Plate)	 5337	           2	-7,50000000000000E+000	-1,25952051434966E+001	 9,81389431209493E+001	-4,43580812596127E+001	9,93663960360727E+001	 6,70940177396836E+001	 0,00000000000000E+000	6,70940177396836E+001	-3,24251774651524E+001	-3,24251774651524E+001	2,80403754756200E+000
                (ERSS)	 5338	           3	-7,50000000000000E+000	-1,27282975808726E+001	 9,83530945936500E+001	-4,38764585947499E+001	9,93353669349629E+001	 5,61117334431318E+001	-2,11381862763651E-001	5,61117334431318E+001	-2,42370718556626E+001	-2,42370718556626E+001	3,18428283656953E+000
                      	 5339	           4	-7,50000000000000E+000	-1,28613900182485E+001	 9,84103642739526E+001	-4,33760521027196E+001	9,92022451506964E+001	 4,62199982410085E+001	-5,05301969440154E-001	4,62199982410085E+001	-1,74372756219872E+001	-1,74372756219872E+001	3,52227873011589E+000
                      	 6508	           5	-7,50000000000000E+000	-1,29944824556244E+001	 9,83125840126209E+001	-4,28570920275321E+001	9,89334853784239E+001	 3,74454786423680E+001	-7,92431121037566E-001	3,74454786423680E+001	-1,18837828805233E+001	-1,18837828805233E+001	3,80633616762236E+000
          Plate\_1\_15	 6508	           1	-7,50000000000000E+000	-1,29944824556244E+001	 9,83182929753271E+001	-4,28563158711056E+001	9,89381773062655E+001	 3,74187405168665E+001	-8,11553560665520E-001	3,74187405168665E+001	-1,18837828805233E+001	-1,18837828805233E+001	3,80633616762244E+000
 Element 48-85 (Plate)	 6509	           2	-7,50000000000000E+000	-1,31362313701235E+001	 9,80607172607062E+001	-4,22818695763753E+001	9,85102848530702E+001	 2,93781058643219E+001	-1,08215260649971E+000	2,93781058643219E+001	-7,16430804203731E+000	-7,16430804203731E+000	4,03842584781786E+000
                (ERSS)	 6510	           3	-7,50000000000000E+000	-1,32779802846226E+001	 9,76536176245132E+001	-4,16832550872628E+001	9,79435593903160E+001	 2,24793881085267E+001	-1,33546440700938E+000	2,24793881085267E+001	-3,50135368704333E+000	-3,50135368704333E+000	4,20700312027180E+000
                      	 6511	           4	-7,50000000000000E+000	-1,34197291991216E+001	 9,70984759407433E+001	-4,10607456971221E+001	9,72394364816113E+001	 1,66996656154840E+001	-1,59799303631523E+000	1,66996656154840E+001	-7,37133820376868E-001	-7,37133820376868E-001	4,31757495985892E+000
                      	 6532	           5	-7,50000000000000E+000	-1,35614781136207E+001	 9,63967740833912E+001	-4,04146146993072E+001	9,64868272706436E+001	 1,20160167511965E+001	-1,80349323605403E+000	1,20160167511965E+001	 1,28485325926515E+000	-3,40874407339618E-001	4,30479791186286E+000
          Plate\_1\_15	 6532	           1	-7,50000000000000E+000	-1,35614781136207E+001	 9,63990987586019E+001	-4,04135613580320E+001	9,64891163402541E+001	 1,19221749931374E+001	-1,83559033864219E+000	1,19221749931374E+001	 1,28485325926514E+000	-3,40874407339654E-001	4,30479791186286E+000
 Element 48-86 (Plate)	 6533	           2	-7,50000000000000E+000	-1,37124465319458E+001	 9,54992719879376E+001	-3,96976560044962E+001	9,55724905686638E+001	 7,92796255036116E+000	-2,08818344098892E+000	7,92796255036116E+000	 2,77266468474223E+000	-3,28261163175331E-001	4,24423084136965E+000
                (ERSS)	 6534	           3	-7,50000000000000E+000	-1,38634149502708E+001	 9,44443963943741E+001	-3,89506803997734E+001	9,45019112783313E+001	 4,71741457854833E+000	-2,32329667251868E+000	4,71741457854833E+000	 3,71815263964794E+000	-3,22192580870759E-001	4,15348446195440E+000
                      	 6535	           4	-7,50000000000000E+000	-1,40143833685958E+001	 9,32356334589041E+001	-3,81729419971396E+001	9,32785445154703E+001	 2,25709694386343E+000	-2,49894571029468E+000	2,25709694386343E+000	 4,23508848533536E+000	-3,21735376401859E-001	4,32636344037001E+000
                      	 7778	           5	-7,50000000000000E+000	-1,41653517869209E+001	 9,18741446625207E+001	-3,73647482498708E+001	9,19035563262947E+001	 5,13575512470952E-001	-2,56341713634525E+000	5,13575512470952E-001	 4,43556510682850E+000	-3,26794352035111E-001	4,44044351708473E+000
          Plate\_1\_15	 7778	           1	-7,50000000000000E+000	-1,41653517869209E+001	 9,18735413145131E+001	-3,73632483227723E+001	9,19029271637381E+001	 4,30508537783695E-001	-2,59589196336963E+000	4,30508537783695E-001	 4,43556510682849E+000	-3,26794352035147E-001	4,44044351708471E+000
