    Structural element	 Node	Local number	                 X [m]	                 Y [m]	              N [kN/m]	          N_min [kN/m]	         N_max [kN/m]	              Q [kN/m]	          Q_min [kN/m]	         Q_max [kN/m]	            M [kN m/m]	        M_min [kN m/m]	       M_max [kN m/m]
                      	 7778	           5	-7,50000000000000E+000	-1,41653517869209E+001	 5,90015704642480E+001	-3,73647482498708E+001	5,90015704642480E+001	-2,00742928154739E-001	-2,00742928154739E-001	1,00686661475276E-003	-2,74031124751212E-001	-3,26794352035111E-001	0,00000000000000E+000
          Plate\_1\_15	 7778	           1	-7,50000000000000E+000	-1,41653517869209E+001	 5,89984153278279E+001	-3,73632483227723E+001	5,89984153278279E+001	-2,00725622051681E-001	-2,00725622051681E-001	7,42187035851587E-004	-2,74031124751212E-001	-3,26794352035147E-001	0,00000000000000E+000
 Element 48-87 (Plate)	 7779	           2	-7,50000000000000E+000	-1,43261393556448E+001	 5,70513857089436E+001	-3,64665058769475E+001	5,70513857089436E+001	-1,67397718295621E-001	-1,67397718295621E-001	1,80627114058840E-007	-3,03771878970573E-001	-3,37494739090849E-001	0,00000000000000E+000
                (ERSS)	 7780	           3	-7,50000000000000E+000	-1,44869269243687E+001	 5,50772052110243E+001	-3,55290502510412E+001	5,50772052110243E+001	-1,22561222159941E-001	-1,22561222159941E-001	3,01989209872304E-004	-3,27244150225060E-001	-3,46415986829145E-001	0,00000000000000E+000
                      	 7781	           4	-7,50000000000000E+000	-1,46477144930926E+001	 5,30765831135136E+001	-3,45512014378458E+001	5,30765831135136E+001	-6,60641458096224E-002	-6,60641458096224E-002	1,70238404554743E-002	-3,42569006873668E-001	-3,50857694112402E-001	0,00000000000000E+000
                      	 9023	           5	-7,50000000000000E+000	-1,48085020618166E+001	 5,10502286958548E+001	-3,35332794301540E+001	5,10502286958548E+001	 2,24549859035478E-003	-2,09815174415784E-002	4,96479087540984E-002	-3,47857403496281E-001	-3,48288809579861E-001	0,00000000000000E+000
          Plate\_1\_15	 9023	           1	-7,50000000000000E+000	-1,48085020618166E+001	 5,10461070718427E+001	-3,35310362201981E+001	5,10461070718427E+001	 2,57385273747834E-003	-2,07490190438490E-002	4,95457069659770E-002	-3,47857403496273E-001	-3,48288809579915E-001	0,00000000000000E+000
 Element 48-88 (Plate)	 9024	           2	-7,50000000000000E+000	-1,49797474291787E+001	 4,88523107343088E+001	-3,23991598637693E+001	4,88523107343088E+001	 9,00901590178760E-002	-1,61033057969543E-002	1,11528586920719E-001	-3,40149048842901E-001	-3,40149048842901E-001	0,00000000000000E+000
                (ERSS)	 9025	           3	-7,50000000000000E+000	-1,51509927965408E+001	 4,66121829310722E+001	-3,12124734149701E+001	4,66121829310722E+001	 1,92962319814949E-001	-8,98894644366638E-003	1,96376163526738E-001	-3,16117734746089E-001	-3,16117734746089E-001	0,00000000000000E+000
                      	 9026	           4	-7,50000000000000E+000	-1,53222381639029E+001	 4,43263433916747E+001	-2,99712575684727E+001	4,43263433916747E+001	 3,10989469086977E-001	-5,56355567652187E-008	3,10989469086977E-001	-2,73181360278840E-001	-2,73181360278840E-001	0,00000000000000E+000
                      	 9149	           5	-7,50000000000000E+000	-1,54934835312651E+001	 4,19954118456581E+001	-2,86757930189494E+001	4,19954118456581E+001	 4,43970740792242E-001	-1,11301736244680E-007	4,43970740792242E-001	-2,08762120141991E-001	-2,10626321500320E-001	0,00000000000000E+000
          Plate\_1\_15	 9149	           1	-7,50000000000000E+000	-1,54934835312651E+001	 4,19896691032653E+001	-2,86722611463190E+001	4,19896691032653E+001	 4,38345875583135E-001	-1,06995716334228E-007	4,38345875583135E-001	-2,08762120141985E-001	-2,10626321500418E-001	0,00000000000000E+000
 Element 48-89 (Plate)	 9150	           2	-7,50000000000000E+000	-1,56758668838820E+001	 3,94476438394534E+001	-2,72271324385151E+001	3,94476438394534E+001	 5,97891322396356E-001	-1,68218012112321E-007	5,97891322396356E-001	-1,14267685860280E-001	-1,85242395192638E-001	0,00000000000000E+000
                (ERSS)	 9151	           3	-7,50000000000000E+000	-1,58582502364989E+001	 3,68302944585433E+001	-2,57055093476192E+001	3,68302944585433E+001	 7,50748462739588E-001	-2,14169651871436E-007	7,50748462739588E-001	 8,98369397716233E-003	-1,65463877616442E-001	8,98369397716233E-003
                      	 9152	           4	-7,50000000000000E+000	-1,60406335891158E+001	 3,41379804835622E+001	-2,41074973831950E+001	3,41379804835622E+001	 8,91937389759128E-001	-2,41793249887691E-007	8,91937389759128E-001	 1,58934664924627E-001	-1,53752081197307E-001	1,58934664924627E-001
                      	 9365	           5	-7,50000000000000E+000	-1,62230169417327E+001	 3,13710614375369E+001	-2,24332020548061E+001	3,13710614375369E+001	 1,01647819660128E+000	-2,48031420437202E-007	1,01647819660128E+000	 3,33259820426764E-001	-1,36897834943487E-001	3,33259820426764E-001
          Plate\_1\_15	 9365	           1	-7,50000000000000E+000	-1,62230169417327E+001	 3,13623657838022E+001	-2,24273391596013E+001	3,13623657838022E+001	 9,56690681815426E-001	-2,16550875922253E-007	9,56690681815426E-001	 3,33259820426768E-001	-1,36897834943581E-001	3,33259820426768E-001
 Element 48-90 (Plate)	 9366	           2	-7,50000000000000E+000	-1,64172627062995E+001	 2,83177097388759E+001	-2,05510111577930E+001	2,83177097388759E+001	 1,06945784080992E+000	-1,95190931505034E-007	1,06945784080992E+000	 5,33451224442705E-001	-1,12672193299299E-001	5,33451224442705E-001
                (ERSS)	 9367	           3	-7,50000000000000E+000	-1,66115084708664E+001	 2,51499757489762E+001	-1,85629581320382E+001	2,51499757489762E+001	 9,05377330691043E-001	-1,49457581127875E-008	9,05377330691043E-001	 7,31482398381238E-001	-8,09337923642802E-002	7,31482398381238E-001
                      	 9368	           4	-7,50000000000000E+000	-1,68057542354332E+001	 2,18580100851331E+001	-1,64622065463158E+001	2,18580100851331E+001	 4,02826544798853E-001	 0,00000000000000E+000	4,02826544798853E-001	 8,63360254381554E-001	-4,35143219807629E-002	8,63360254381554E-001
                      	10663	           5	-7,50000000000000E+000	-1,70000000000000E+001	 1,84406590183767E+001	-1,42477828646046E+001	1,84406590183767E+001	-4,99817123526582E-001	-4,99817123526582E-001	2,14708744679297E-001	 8,61422216726036E-001	-2,50780283583856E-003	8,61422216726036E-001
          Plate\_2\_15	10643	           1	 7,50000000000000E+000	-1,02500000000000E+001	 1,04917767380100E+002	-5,03197530189167E+001	1,04917767380100E+002	-5,97552747419801E+000	-5,97552747419801E+000	1,86771222416923E+000	 7,38160027627729E+000	-6,86759483365794E-007	7,38160027627729E+000
 Element 49-91 (Plate)	10644	           2	 7,50000000000000E+000	-1,03471228822834E+001	 1,03787391569504E+002	-5,01442369965342E+001	1,03787391569504E+002	-6,16760768770024E+000	-6,16760768770024E+000	3,20572184668160E-001	 6,79056906032208E+000	-6,55133976219645E-007	6,79056906032208E+000
                (ERSS)	10645	           3	 7,50000000000000E+000	-1,04442457645668E+001	 1,02652462369636E+002	-4,99643190254288E+001	1,02652462369636E+002	-6,19143981218252E+000	-6,19143981218252E+000	8,01560593753490E-007	 6,18909469247651E+000	-5,90660831068488E-007	6,18909469247651E+000
                      	10646	           4	 7,50000000000000E+000	-1,05413686468502E+001	 1,01513930450579E+002	-4,97800309630051E+001	1,01513930450579E+002	-6,06145203313787E+000	-6,06145203313787E+000	1,00043467253869E-006	 5,59260728693788E+000	-5,02363423510025E-007	5,87456446961162E+000
                      	11411	           5	 7,50000000000000E+000	-1,06384915291337E+001	 1,00372746482418E+002	-4,95914046666676E+001	1,00372746482418E+002	-5,79207253605929E+000	-5,79207253605929E+000	1,11328623782001E-006	 5,01611154145094E+000	-3,99091072377024E-007	5,66324214352159E+000
          Plate\_2\_15	11411	           1	 7,50000000000000E+000	-1,06384915291337E+001	 1,00372811656004E+002	-4,95909940214978E+001	1,00372811656004E+002	-5,81860264823510E+000	-5,81860264823510E+000	1,12535423173392E-006	 5,01611154145092E+000	-3,99091052177967E-007	5,66324214352170E+000
 Element 49-92 (Plate)	11412	           2	 7,50000000000000E+000	-1,07419313894903E+001	 9,91549913999102E+001	-4,93844260421325E+001	9,91549913999102E+001	-5,47040843131333E+000	-5,47040843131333E+000	1,18928144579499E-006	 4,43204656102125E+000	-2,79035613243681E-007	5,37844564552998E+000
                (ERSS)	11413	           3	 7,50000000000000E+000	-1,08453712498470E+001	 9,79353785467238E+001	-4,91711960801708E+001	9,79353785467238E+001	-5,08958855551476E+000	-5,08958855551476E+000	1,21295010101567E-006	 3,88556509713824E+000	-1,54456191100176E-007	5,05289456662844E+000
                      	11414	           4	 7,50000000000000E+000	-1,09488111102037E+001	 9,67150177308077E+001	-4,89513771029461E+001	9,67150177308077E+001	-4,68147478215585E+000	-4,68147478215585E+000	1,19908524823727E-006	 3,37981114665854E+000	-2,93362957521871E-008	4,70162366602600E+000
                      	11635	           5	 7,50000000000000E+000	-1,10522509705603E+001	 9,54949535865247E+001	-4,87250420777920E+001	9,54949535865247E+001	-4,25139887255308E+000	-4,25139887255308E+000	1,15041193830108E-006	 2,91777396037597E+000	 0,00000000000000E+000	4,33939179994610E+000
          Plate\_2\_15	11635	           1	 7,50000000000000E+000	-1,10522509705603E+001	 9,54949210726726E+001	-4,87246367091543E+001	9,54949210726726E+001	-4,26037562707784E+000	-4,26037562707784E+000	1,15627636136153E-006	 2,91777396037592E+000	 0,00000000000000E+000	4,33939179994624E+000
 Element 49-93 (Plate)	11636	           2	 7,50000000000000E+000	-1,11624186721261E+001	 9,41964325260970E+001	-4,84756030793301E+001	9,41964325260970E+001	-3,81047486312565E+000	-3,81047486312565E+000	1,08452326850440E-006	 2,47344805818333E+000	 0,00000000000000E+000	3,95205702119301E+000
                (ERSS)	11637	           3	 7,50000000000000E+000	-1,12725863736919E+001	 9,28990464692172E+001	-4,82175054467050E+001	9,28990464692172E+001	-3,37890376733125E+000	-3,38886093057864E+000	1,00145540335050E-006	 2,07754627115141E+000	 0,00000000000000E+000	3,57263707159163E+000
                      	11638	           4	 7,50000000000000E+000	-1,13827540752577E+001	 9,16037894600524E+001	-4,79504544591296E+001	9,16037894600524E+001	-2,96747251845252E+000	-3,23310182930118E+000	9,08462833803407E-007	 1,72804468719809E+000	 0,00000000000000E+000	3,20729286156091E+000
                      	11665	           5	 7,50000000000000E+000	-1,14929217768235E+001	 9,03116880566220E+001	-4,76745607644545E+001	9,03116880566220E+001	-2,57799129524730E+000	-3,02899636639239E+000	8,06935627766713E-007	 1,42287380517812E+000	 0,00000000000000E+000	2,86203073317429E+000
          Plate\_2\_15	11665	           1	 7,50000000000000E+000	-1,14929217768235E+001	 9,03112822974632E+001	-4,76741257704678E+001	9,03112822974632E+001	-2,57981514279773E+000	-3,03904515011346E+000	8,09598847847880E-007	 1,42287380517810E+000	 0,00000000000000E+000	2,86203073317400E+000
 Element 49-94 (Plate)	11666	           2	 7,50000000000000E+000	-1,16102549057202E+001	 8,89385809014159E+001	-4,73697312570010E+001	8,89385809014159E+001	-2,19852626996213E+000	-2,79998369019930E+000	7,01066319949257E-007	 1,14293298284571E+000	 0,00000000000000E+000	2,51945727403625E+000
                (ERSS)	11667	           3	 7,50000000000000E+000	-1,17275880346170E+001	 8,75685964859971E+001	-4,70535397309327E+001	8,75685964859971E+001	-1,85105510388939E+000	-2,55378178213279E+000	5,95710731426149E-007	 9,05646547739851E-001	 0,00000000000000E+000	2,20527401080650E+000
                      	11668	           4	 7,50000000000000E+000	-1,18449211635137E+001	 8,62023021147208E+001	-4,67256989257514E+001	8,62023021147208E+001	-1,53756921108846E+000	-2,30277538782366E+000	4,94119676981531E-007	 7,07123935433264E-001	 0,00000000000000E+000	1,92022016732296E+000
                      	12519	           5	 7,50000000000000E+000	-1,19622542924104E+001	 8,48406708511014E+001	-4,63863565749456E+001	8,48406708511014E+001	-1,25823615806830E+000	-2,04930046918166E+000	3,96880751318378E-007	 5,43481275846946E-001	 0,00000000000000E+000	1,66714197121046E+000
          Plate\_2\_15	12519	           1	 7,50000000000000E+000	-1,19622542924104E+001	 8,48397873477049E+001	-4,63858595979131E+001	8,48397873477049E+001	-1,25682960227493E+000	-2,05315534669678E+000	3,97635733182233E-007	 5,43481275846920E-001	 0,00000000000000E+000	1,66714197121060E+000
 Element 49-95 (Plate)	12520	           2	 7,50000000000000E+000	-1,20872188958380E+001	 8,33937052451454E+001	-4,60108870710752E+001	8,33937052451454E+001	-9,95686846517324E-001	-1,79505199614623E+000	3,02213545087526E-007	 4,03108977660648E-001	 0,00000000000000E+000	1,43082379617440E+000
                (ERSS)	12521	           3	 7,50000000000000E+000	-1,22121834992655E+001	 8,19499300799113E+001	-4,56208681141589E+001	8,19499300799113E+001	-7,66799868792903E-001	-1,55309039015480E+000	2,15449438731187E-007	 2,93292502426777E-001	 0,00000000000000E+000	1,22496749825473E+000
                      	12522	           4	 7,50000000000000E+000	-1,23371481026931E+001	 8,05093664302307E+001	-4,52159908120116E+001	8,05093664302307E+001	-5,69621624034967E-001	-1,32806315835557E+000	1,37455927985724E-007	 2,10098891269657E-001	 0,00000000000000E+000	1,04758248603246E+000
                      	12720	           5	 7,50000000000000E+000	-1,24621127061207E+001	 7,90729188743314E+001	-4,47964432494810E+001	7,90729188743314E+001	-4,03605067176816E-001	-1,12076293038161E+000	6,83455267236437E-008	 1,49624731173583E-001	 0,00000000000000E+000	8,96658853451166E-001
          Plate\_2\_15	12720	           1	 7,50000000000000E+000	-1,24621127061207E+001	 7,90715260287661E+001	-4,47958381827983E+001	7,90715260287661E+001	-4,01229594737551E-001	-1,12108711150704E+000	6,81127279189101E-008	 1,49624731173584E-001	 0,00000000000000E+000	8,96658853451137E-001
 Element 49-96 (Plate)	12721	           2	 7,50000000000000E+000	-1,25952051434966E+001	 7,75440260431322E+001	-4,43318051463633E+001	7,75440260431322E+001	-2,53303689610041E-001	-9,23292641296844E-001	4,39675048128907E-009	 1,06349702768850E-001	 0,00000000000000E+000	7,62190004572754E-001
                (ERSS)	12722	           3	 7,50000000000000E+000	-1,27282975808726E+001	 7,60159397925166E+001	-4,38487057570023E+001	7,60159397925166E+001	-1,29361114198995E-001	-7,47361297462034E-001	0,00000000000000E+000	 8,11354429258188E-002	 0,00000000000000E+000	6,51914630840205E-001
                      	12723	           4	 7,50000000000000E+000	-1,28613900182485E+001	 7,44881016632348E+001	-4,33467720054488E+001	7,44881016632348E+001	-2,86878771031399E-002	-5,94104016842868E-001	0,00000000000000E+000	 7,08760038958953E-002	 0,00000000000000E+000	5,64126462738971E-001
                      	13686	           5	 7,50000000000000E+000	-1,29944824556244E+001	 7,29613460416022E+001	-4,28262358824364E+001	7,29613460416022E+001	 4,94300130788012E-002	-4,64860967671338E-001	4,94300130788012E-002	 7,24992915807922E-002	 0,00000000000000E+000	4,96017868436201E-001
          Plate\_2\_15	13686	           1	 7,50000000000000E+000	-1,29944824556244E+001	 7,29594314664869E+001	-4,28254563325352E+001	7,29594314664869E+001	 5,14752431285985E-002	-4,63709602296520E-001	5,14752431285985E-002	 7,24992915807582E-002	 0,00000000000000E+000	4,96017868436111E-001
 Element 49-97 (Plate)	13687	           2	 7,50000000000000E+000	-1,31362313701235E+001	 7,13312896496630E+001	-4,22492690090217E+001	7,13312896496630E+001	 1,15650377740300E-001	-3,47166628638059E-001	1,15650377740300E-001	 8,45309769162874E-002	 0,00000000000000E+000	4,40106332806610E-001
                (ERSS)	13688	           3	 7,50000000000000E+000	-1,32779802846226E+001	 6,96968051569446E+001	-4,16488437609732E+001	6,96968051569446E+001	 1,64271618126142E-001	-2,48954425386243E-001	1,64271618126142E-001	 1,04548794807336E-001	 0,00000000000000E+000	3,98591325127711E-001
                      	13689	           4	 7,50000000000000E+000	-1,34197291991216E+001	 6,80567627693393E+001	-4,10244537391549E+001	6,80567627693393E+001	 1,97909284935411E-001	-1,71376290525555E-001	1,97909284935411E-001	 1,30404799347522E-001	 0,00000000000000E+000	3,69086785072051E-001
                      	13786	           5	 7,50000000000000E+000	-1,35614781136207E+001	 6,64119472678547E+001	-4,03763720943315E+001	6,64119472678547E+001	 2,17133698817393E-001	-1,11570069848327E-001	2,17133698817393E-001	 1,59977591982946E-001	 0,00000000000000E+000	3,49228271900312E-001
          Plate\_2\_15	13786	           1	 7,50000000000000E+000	-1,35614781136207E+001	 6,64094692489700E+001	-4,03753144691935E+001	6,64094692489700E+001	 2,18208378169298E-001	-1,10418656719806E-001	2,18208378169298E-001	 1,59977591982928E-001	 0,00000000000000E+000	3,49228271900302E-001
 Element 49-98 (Plate)	13787	           2	 7,50000000000000E+000	-1,37124465319458E+001	 6,46479963780654E+001	-3,96572462922689E+001	6,46479963780654E+001	 2,26731845097569E-001	-6,51387659416041E-002	2,26731845097569E-001	 1,93695872857142E-001	 0,00000000000000E+000	3,36415635741930E-001
                (ERSS)	13788	           3	 7,50000000000000E+000	-1,38634149502708E+001	 6,28710794454715E+001	-3,89080075246015E+001	6,28710794454715E+001	 2,24287675249215E-001	-3,19388646419410E-002	2,24287675249215E-001	 2,27882722716206E-001	 0,00000000000000E+000	3,29985991706303E-001
                      	13789	           4	 7,50000000000000E+000	-1,40143833685958E+001	 6,10794676046408E+001	-3,81279055080935E+001	6,10794676046408E+001	 2,11052201570747E-001	-1,22085211960188E-002	2,11052201570747E-001	 2,60889478313927E-001	 0,00000000000000E+000	3,28017705334132E-001
                      	14690	           5	 7,50000000000000E+000	-1,41653517869209E+001	 5,92739100090257E+001	-3,73172475846474E+001	5,92739100090257E+001	 1,87201757008679E-001	-2,29026746452032E-003	1,87201757008679E-001	 2,91075202864258E-001	 0,00000000000000E+000	3,29562173940217E-001
          Plate\_2\_15	14690	           1	 7,50000000000000E+000	-1,41653517869209E+001	 5,92707551999160E+001	-3,73157389443895E+001	5,92707551999160E+001	 1,87119934685143E-001	-2,01980971362607E-003	1,87119934685143E-001	 2,91075202864273E-001	 0,00000000000000E+000	3,29562173939916E-001
 Element 49-99 (Plate)	14691	           2	 7,50000000000000E+000	-1,43261393556448E+001	 5,73267133925725E+001	-3,64162479161091E+001	5,73267133925725E+001	 1,51151034044721E-001	-1,75129432357510E-007	1,51151034044721E-001	 3,18427812327577E-001	 0,00000000000000E+000	3,36732197242676E-001
                (ERSS)	14692	           3	 7,50000000000000E+000	-1,44869269243687E+001	 5,53538763745725E+001	-3,54758924444694E+001	5,53538763745725E+001	 1,02808608194255E-001	-6,76750828485964E-003	1,02808608194255E-001	 3,39017409704743E-001	 0,00000000000000E+000	3,44802810059696E-001
                      	14693	           4	 7,50000000000000E+000	-1,46477144930926E+001	 5,33529498517228E+001	-3,44949905485267E+001	5,33529498517228E+001	 4,19119718979079E-002	-2,62520775811495E-002	4,19119718979079E-002	 3,50823653582108E-001	 0,00000000000000E+000	3,52112922285043E-001
                      	14742	           5	 7,50000000000000E+000	-1,48085020618166E+001	 5,13246395298303E+001	-3,34738602473376E+001	5,13246395298303E+001	-3,17195600801593E-002	-6,31182572561161E-002	3,65090744041839E-002	 3,51814474472190E-001	 0,00000000000000E+000	3,51872623568339E-001
          Plate\_2\_15	14742	           1	 7,50000000000000E+000	-1,48085020618166E+001	 5,13205127038974E+001	-3,34715988952296E+001	5,13205127038974E+001	-3,20347408315083E-002	-6,29982910477473E-002	3,62835462469458E-002	 3,51814474472208E-001	 0,00000000000000E+000	3,51872623568316E-001
Element 49-100 (Plate)	14743	           2	 7,50000000000000E+000	-1,49797474291787E+001	 4,91228397786297E+001	-3,23361145230875E+001	4,91228397786297E+001	-1,25974261114063E-001	-1,35445841832186E-001	3,61866212441143E-002	 3,38532517190532E-001	 0,00000000000000E+000	3,38532517190532E-001
                (ERSS)	14744	           3	 7,50000000000000E+000	-1,51509927965408E+001	 4,68769484226705E+001	-3,11455709194138E+001	4,68769484226705E+001	-2,36658549690295E-001	-2,37144289073344E-001	3,43466036172737E-002	 3,07704979918623E-001	 0,00000000000000E+000	3,07704979918623E-001
                      	14745	           4	 7,50000000000000E+000	-1,53222381639029E+001	 4,45834561389071E+001	-2,99002464201330E+001	4,45834561389071E+001	-3,63875797886539E-001	-3,63875797886539E-001	3,06384021391334E-002	 2,56517201348404E-001	 0,00000000000000E+000	2,56517201348404E-001
                      	15600	           5	 7,50000000000000E+000	-1,54934835312651E+001	 4,22429804302268E+001	-2,86004193611692E+001	4,22429804302268E+001	-5,07414197029128E-001	-5,07414197029128E-001	2,49369255824033E-002	 1,82158910632445E-001	 0,00000000000000E+000	2,18523821734928E-001
          Plate\_2\_15	15600	           1	 7,50000000000000E+000	-1,54934835312651E+001	 4,22371127098541E+001	-2,85968448429616E+001	4,22371127098541E+001	-5,01395080003314E-001	-5,01395080003314E-001	2,45131043241789E-002	 1,82158910632452E-001	 0,00000000000000E+000	2,18523821735013E-001
Element 49-101 (Plate)	15601	           2	 7,50000000000000E+000	-1,56758668838820E+001	 3,96828376129279E+001	-2,71467653843209E+001	3,96828376129279E+001	-6,72325172266615E-001	-6,72325172266615E-001	1,52685134331902E-002	 7,51329252270904E-002	 0,00000000000000E+000	2,06197523234524E-001
                (ERSS)	15602	           3	 7,50000000000000E+000	-1,58582502364989E+001	 3,70508532435997E+001	-2,56197301558754E+001	3,70508532435997E+001	-8,35848947971506E-001	-8,35848947971506E-001	9,79291717993111E-004	-6,27039177279037E-002	-6,27039177279037E-002	2,05618485837663E-001
                      	15603	           4	 7,50000000000000E+000	-1,60406335891158E+001	 3,43414955642158E+001	-2,40158582463853E+001	3,43414955642158E+001	-9,86122724463854E-001	-9,86122724463854E-001	2,82724600043973E-007	-2,29022311124621E-001	-2,29022311124621E-001	2,04079008578179E-001
                      	16406	           5	 7,50000000000000E+000	-1,62230169417327E+001	 3,15551005371226E+001	-2,23352687446108E+001	3,15551005371226E+001	-1,11730281908952E+000	-1,11730281908952E+000	2,91966175775879E-007	-4,21177469090240E-001	-4,21177469090240E-001	1,98433763824777E-001
          Plate\_2\_15	16406	           1	 7,50000000000000E+000	-1,62230169417327E+001	 3,15449202184169E+001	-2,23288866999305E+001	3,15449202184169E+001	-1,04872467494799E+000	-1,04872467494799E+000	2,57704289350073E-007	-4,21177469090262E-001	-4,21177469090262E-001	1,98433763824596E-001
Element 49-102 (Plate)	16407	           2	 7,50000000000000E+000	-1,64172627062995E+001	 2,84792086149671E+001	-2,04459272577889E+001	2,84792086149671E+001	-1,17751811560694E+000	-1,17751811560694E+000	2,41028872047425E-007	-6,41158951776964E-001	-6,41158951776964E-001	1,86622259538522E-001
                (ERSS)	16408	           3	 7,50000000000000E+000	-1,66115084708664E+001	 2,52853007873731E+001	-1,84491789825829E+001	2,52853007873731E+001	-9,94874869665541E-001	-9,94874869665541E-001	5,17667453483544E-008	-8,59271991149431E-001	-8,59271991149431E-001	1,67043122392170E-001
                      	16409	           4	 7,50000000000000E+000	-1,68057542354332E+001	 2,19611874496461E+001	-1,63373754699871E+001	2,19611874496461E+001	-4,27250611889372E-001	-4,27250611889372E-001	0,00000000000000E+000	-1,00283516862287E+000	-1,00283516862287E+000	1,38680086107400E-001
                      	16420	           5	 7,50000000000000E+000	-1,70000000000000E+001	 1,85048593157974E+001	-1,41092503156764E+001	1,85048593157974E+001	 5,98898982956006E-001	-2,21797487834525E-001	5,98898982956006E-001	-9,94789106710237E-001	-9,94789106710237E-001	1,00613725535397E-001
          Plate\_1\_16	10663	           1	-7,50000000000000E+000	-1,70000000000000E+001	 1,85017618004281E+001	-1,43027150602404E+001	1,85017618004281E+001	-6,41041367846261E-001	-6,41041367846261E-001	1,83525427144822E-001	 8,61422216726017E-001	-2,50780283577136E-003	8,61422216726017E-001
Element 50-103 (Plate)	10664	           2	-7,50000000000000E+000	-1,71250000000000E+001	 1,68676794458338E+001	-1,33514443318233E+001	1,68676794458338E+001	-1,65451317987828E+000	-1,65451317987828E+000	2,06894289211426E-001	 7,11895290103491E-001	-4,86464389354848E-007	7,11895290103491E-001
                (ERSS)	10665	           3	-7,50000000000000E+000	-1,72500000000000E+001	 1,52169779547423E+001	-1,23882968269729E+001	1,52169779547423E+001	-2,09556856637221E+000	-2,09556856637221E+000	9,88318102400265E-002	 4,71719816075773E-001	-3,08844202731661E-007	4,71719816075773E-001
                      	10666	           4	-7,50000000000000E+000	-1,73750000000000E+001	 1,35657422457782E+001	-1,14245163596567E+001	1,35657422457782E+001	-1,97746335019590E+000	-1,97746335019590E+000	1,27610477158340E-006	 2,11167896385183E-001	-1,35923482649546E-007	2,11167896385183E-001
                      	11425	           5	-7,50000000000000E+000	-1,75000000000000E+001	 1,19300572375660E+001	-1,04713467438422E+001	1,19300572375660E+001	-1,31345335421722E+000	-1,32244936244171E+000	8,60364232394713E-007	-5,98132654516803E-015	-1,46733319938974E-013	3,08024439288346E-013
          Plate\_2\_16	16420	           1	 7,50000000000000E+000	-1,70000000000000E+001	 1,85676760952268E+001	-1,41650066483771E+001	1,85676760952268E+001	 7,61951692655420E-001	-2,13396549159882E-001	7,61951692655420E-001	-9,94789106710216E-001	-9,94789106710216E-001	1,00613725535806E-001
Element 51-104 (Plate)	16421	           2	 7,50000000000000E+000	-1,71250000000000E+001	 1,69122195821074E+001	-1,32005205654724E+001	1,69122195821074E+001	 1,72925135705514E+000	-2,25576009279377E-001	1,72925135705514E+000	-8,34137197707970E-001	-8,34137197707970E-001	7,29810373594294E-002
                (ERSS)	16422	           3	 7,50000000000000E+000	-1,72500000000000E+001	 1,52482872510325E+001	-1,22280703064271E+001	1,52482872510325E+001	 2,25663145801302E+000	-2,16505072605661E-001	2,25663145801302E+000	-5,81063604763268E-001	-5,81063604763268E-001	4,50936254449283E-002
                      	16423	           4	 7,50000000000000E+000	-1,73750000000000E+001	 1,35918235779178E+001	-1,12605425046879E+001	1,35918235779178E+001	 2,38337838284278E+000	-1,84514653907125E-001	2,38337838284278E+000	-2,86533019623817E-001	-2,86533019623817E-001	1,97967248085417E-002
                      	17112	           5	 7,50000000000000E+000	-1,75000000000000E+001	 1,19587730386787E+001	-1,03108237937016E+001	1,19587730386787E+001	 2,14877851885813E+000	-1,27935667952156E-001	2,14877851885813E+000	-2,21420104473680E-014	-3,86836396248924E-013	5,13492026676943E-013
